     -1822.516785725
      8          1.063530773         -0.414461260          0.567667330
      8          0.618164346          0.282837951         -2.535558329
      8          3.060610224         -2.638233294         -3.280095292
      6         -2.866322941          0.482958343         -0.552947841
      6         -0.765546092         -1.277670174          2.518989240
      6         -3.484123604          1.802842225          3.656957830
      1         -0.689226308         -1.929781323         -0.145504001
      1          1.601208960          1.364393790          0.484082914
      1          0.952260731          1.533424649         -1.673932861
      1          0.509443911          0.793689094          0.960341008
     -1821.820970819
      8         -0.333121578          2.598765339         -0.212441944
      8         -2.617210657         -0.278855662         -0.276642898
      8         -1.592184639         -0.330326421         -1.664239522
      6          0.525184986         -4.612930945         -0.266205292
      6         -0.020386488          3.471136466         -0.851691403
      6          1.739714378         -0.820797055          1.375339846
      1          1.515908956          0.822534304          0.801832908
      1          0.103091706          0.595116844          1.303391800
      1          0.664769294         -0.175041573          1.106776650
      1          0.014234043         -1.269601297         -1.316120146
     -1822.462256692
      8          0.036078255          0.170423765         -2.090465143
      8          0.665694330          1.073238336         -0.216134776
      8          0.281823287         -0.469698831         -2.042841117
      6          1.133950469          1.614350349          0.291586948
      6         -5.586525397          2.851340221          4.693486906
      6         -1.557588704         -0.455355922          0.899047288
      1         -0.798662918         -0.167371776          0.899290718
      1          1.132383931         -0.978823037         -0.005464363
      1          0.982568041         -1.492798564          0.383307743
      1          3.710278707         -2.145304541         -2.811814204
     -1822.008998880
      8         -0.238399681          0.229217947         -0.073810993
      8         -1.056169659          1.563759014          1.772430848
      8         -0.761080937          1.169573815          1.308871106
      6         -0.248540493          3.426689812         -4.175562139
      6         -0.975605055          2.915979392         -2.264695899
      6          1.955576195         -2.496048096         -3.203009817
      1          1.066451981         -4.258226915          3.114806960
      1         -2.052739325          0.306890296          1.573255971
      1          1.710767437         -0.612830476          1.986858201
      1          0.599739537         -2.245004790         -0.039144240
     -1821.702974665
      8         -2.207792070          0.931192958         -1.416788297
      8          0.585582651         -1.919386230         -0.339808326
      8          1.302590072          0.784112893          1.494461544
      6          1.602140914          4.115374431          4.096197282
      6         -0.429926951         -1.152420051         -4.514572598
      6          1.621028472          0.276649390         -0.691707498
      1         -1.597165220         -3.401991706          1.470647871
      1          0.592623239         -0.196401507         -2.024870994
      1         -0.869744089          1.177954695          1.892173163
      1         -0.599337018         -0.615084874          0.034267853
     -1822.286290228
      8          1.574557991          1.202156999         -3.050863800
      8         -1.108667222         -1.531159557          1.565837641
      8         -0.514154187         -1.226208443         -1.309059259
      6          1.987823318         -2.271954368         -0.291742219
      6         -3.080761544          2.739017344          1.249869963
      6         -0.125625544         -0.544010785          0.383414817
      1          0.853403934          1.157846230          1.374975819
      1         -1.427838709          0.880128674          0.455001113
      1          1.941624278          0.096886075          0.199611466
      1         -0.100362315         -0.502702170         -0.577045541
     -1822.287970338
      8          0.742538737          1.704552731         -0.336523224
      8          1.044855180         -0.007457779          1.298996512
      8          1.171045231         -2.129668468         -1.163529619
      6         -2.040518395         -1.644062605         -0.805329109
      6         -3.081117709          1.289846747          0.044353134
      6         -0.507466531          1.346382309         -0.134669253
      1          1.781570304         -0.476036485         -1.229046705
      1         -0.880210225          0.677139682          0.122125048
      1          0.416785276          0.500005337          0.869973804
      1          1.352518132         -1.260701469          1.333649412
     -1821.583935693
      8         -1.121440142         -0.738088082         -2.066502988
      8          1.305603668         -3.300367900          1.186375112
      8         -1.278087942          1.466873863         -0.883001059
      6          3.561915638          1.128731596         -1.694550939
      6         -4.412372625          3.758679132          2.481629547
      6          2.503195947         -1.822471793          1.290307712
      1         -2.697043672          0.036356770          0.020871768
      1          0.109751762          0.375448569          0.412592965
      1          2.289641556         -0.794539088         -1.170032324
      1         -0.261164189         -0.110623065          0.422310206
     -1822.317193268
      8         -0.150859301         -1.558420779          0.014318856
      8         -1.339594299          1.627945982          1.981810754
      8         -0.286927377         -0.513926908          0.447316252
      6         -1.120761226         -3.420622997          0.301623521
      6          1.825143505          0.610122125          2.053107082
      6          0.829358894         -0.879804599         -2.878369149
      1         -0.704659838          2.825716940         -2.602464889
      1          1.789798648          0.748865935          0.829274575
      1         -0.189339804          0.283249169          0.216406863
      1         -0.652159202          0.276875133         -0.363023867
     -1821.659370455
      8          1.318604421         -2.461403601         -4.226853247
      8         -2.632709817          1.567641629         -4.913509522
      8         -0.149831283          0.293122515         -1.970191249
      6         -1.182199265          2.600845155         -1.478534674
      6          3.488839812          1.010196195          1.392940772
      6          0.842539564          0.583229585          9.033929526
      1          0.082169263         -1.490145538          1.127910579
      1         -0.032408689         -0.083936833          1.004389219
      1         -0.900575629         -1.581486963          0.709283552
      1         -0.834428378         -0.438062142         -0.679364955
     -1821.987586666
      8         -3.433793373          2.421137300         -0.439085009
      8          3.828164878         -0.534902008          0.974090656
      8         -1.117780312          0.737107181         -0.697981770
      6         -0.086611208          2.350261741         -0.844905704
      6          0.246619827         -1.851043985         -0.793514097
      6          1.018633769         -0.416483873          0.934764811
      1         -0.310781164          0.371778988         -0.039243309
      1          0.562309418         -2.452210263         -1.798600239
      1         -1.339131376         -0.126234260          2.310094514
      1          0.632369539         -0.499410821          0.394380145
     -1822.306739411
      8         -0.206708907         -1.144658758         -3.351009569
      8          0.395240123         -0.442484240         -2.291150284
      8         -0.195880362         -0.189911566         -0.697992248
      6         -0.935581804          1.092103123          0.491369310
      6          1.408286953          2.893642835          0.967023771
      6          0.163430184         -0.024923398          2.851080498
      1         -0.460761612          0.105367104          0.386858320
      1         -0.293647417         -2.366157609          1.730627221
      1          0.212434368         -0.048168052         -0.811514857
      1         -0.086811525          0.125190562          0.724707839
     -1821.385070684
      8         -0.529165077         -1.147254265         -3.430675991
      8          1.436448885          1.598954762          2.785181481
      8          0.637529391         -1.893526298         -2.220892504
      6         -1.688698640          1.167482887          2.319453490
      6          3.835007580         -1.494573876         -1.673858878
      6         -3.468915042         -0.678653740          4.545864222
      1          4.337339617         -2.014471279         -1.909565258
