     1.506013      1.350014      1.423541      1.353832      1.217974      1.473623      1.116764      1.152864      1.089133      1.026378 
     1.501389      1.347107      1.420808      1.357412      1.215314      1.457943      1.127518      1.134874      1.095138      1.002617 
     1.496597      1.344565      1.417988      1.361116      1.212349      1.443139      1.136775      1.115613      1.102195      0.991026 
     1.491666      1.342398      1.415125      1.364817      1.209203      1.429509      1.143763      1.096541      1.109566      0.992908 
     1.486605      1.340596      1.412287      1.368406      1.205996      1.417311      1.147971      1.079136      1.116550      1.007336 
     1.481414      1.339130      1.409554      1.371790      1.202838      1.406779      1.149126      1.064756      1.122542      1.031581 
     1.476093      1.337960      1.407004      1.374895      1.199826      1.398120      1.147210      1.054524      1.127101      1.062025 
     1.470644      1.337043      1.404695      1.377663      1.197045      1.391491      1.142405      1.049163      1.129933      1.095034 
     1.465083      1.336334      1.402665      1.380056      1.194564      1.386996      1.135073      1.048914      1.130901      1.127532 
     1.459435      1.335787      1.400930      1.382046      1.192438      1.384682      1.125734      1.053511      1.130026      1.157227 
     1.453726      1.335365      1.399494      1.383619      1.190706      1.384552      1.115029      1.062257      1.127454      1.182556 
     1.447989      1.335032      1.398352      1.384767      1.189397      1.386567      1.103695      1.074166      1.123445      1.202534 
     1.442259      1.334764      1.397500      1.385489      1.188529      1.390662      1.092538      1.088114      1.118346      1.216591 
     1.436569      1.334542      1.396935      1.385786      1.188111      1.396742      1.082396      1.102964      1.112579      1.224446 
     1.430955      1.334354      1.396659      1.385664      1.188144      1.404692      1.074081      1.117656      1.106619      1.226017 
     1.425452      1.334200      1.396677      1.385131      1.188621      1.414371      1.068315      1.131266      1.100966      1.221377 
     1.420099      1.334083      1.396997      1.384195      1.189528      1.425620      1.065651      1.143029      1.096112      1.210755 
     1.414944      1.334018      1.397628      1.382871      1.190838      1.438257      1.066398      1.152337      1.092496      1.194579 
     1.410040      1.334023      1.398577      1.381180      1.192516      1.452070      1.070561      1.158747      1.090455      1.173539 
     1.405455      1.334123      1.399840      1.379154      1.194510      1.466817      1.077817      1.161985      1.090174      1.148677 
     1.401262      1.334347      1.401402      1.376835      1.196756      1.482221      1.087539      1.161955      1.091643      1.121458 
     1.397539      1.334722      1.403226      1.374277      1.199178      1.497979      1.098869      1.158759      1.094650      1.093797 
     1.394357      1.335276      1.405258      1.371545      1.201690      1.513770      1.110825      1.152688      1.098794      1.067971 
     1.391774      1.336029      1.407425      1.368710      1.204203      1.529286      1.122415      1.144213      1.103546      1.046399 
     1.389827      1.337000      1.409651      1.365843      1.206633      1.544254      1.132739      1.133965      1.108335      1.031297 
     1.388533      1.338201      1.411866      1.363011      1.208902      1.558461      1.141064      1.122679      1.112638      1.024274 
     1.387888      1.339637      1.414028      1.360276      1.210945      1.571756      1.146850      1.111157      1.116037      1.025976 
     1.387873      1.341311      1.416128      1.357691      1.212706      1.584052      1.149757      1.100221      1.118260      1.035975 
     1.388460      1.343221      1.418193      1.355307      1.214141      1.595308      1.149621      1.090660      1.119182      1.052892 
     1.389612      1.345363      1.420274      1.353165      1.215214      1.605513      1.146467      1.083169      1.118803      1.074731 
     1.391280      1.347729      1.422429      1.351304      1.215898      1.614675      1.140499      1.078283      1.117228      1.099271 
     1.393416      1.350306      1.424713      1.349756      1.216175      1.622808      1.132091      1.076324      1.114642      1.124392 
     1.395969      1.353081      1.427176      1.348548      1.216038      1.629930      1.121786      1.077374      1.111287      1.148260 
     1.398889      1.356042      1.429851      1.347701      1.215483      1.636056      1.110272      1.081245      1.107445      1.169418 
     1.402128      1.359177      1.432765      1.347228      1.214517      1.641198      1.098365      1.087537      1.103422      1.186764 
     1.405635      1.362478      1.435934      1.347138      1.213150      1.645363      1.086969      1.095679      1.099538      1.199518 
     1.409372      1.365937      1.439367      1.347440      1.211398      1.648547      1.077028      1.105016      1.096101      1.207148 
     1.413302      1.369552      1.443075      1.348135      1.209279      1.650743      1.069441      1.114842      1.093399      1.209331 
     1.417396      1.373317      1.447064      1.349222      1.206821      1.651935      1.064991      1.124475      1.091676      1.205905 
     1.421638      1.377230      1.451339      1.350697      1.204056      1.652108      1.064247      1.133276      1.091137      1.196891 
     1.426025      1.381282      1.455902      1.352550      1.201023      1.651246      1.067485      1.140690      1.091907      1.182506 
     1.430559      1.385460      1.460744      1.354766      1.197778      1.649345      1.074631      1.146238      1.094027      1.163257 
     1.435246      1.389741      1.465837      1.357318      1.194387      1.646413      1.085245      1.149545      1.097445      1.140040 
     1.440089      1.394087      1.471134      1.360165      1.190938      1.642474      1.098556      1.150359      1.101987      1.114237 
     1.445083      1.398447      1.476561      1.363252      1.187534      1.637569      1.113536      1.148587      1.107365      1.087773 
     1.450204      1.402759      1.482023      1.366508      1.184292      1.631749      1.129006      1.144305      1.113212      1.063086 
     1.455409      1.406950      1.487408      1.369853      1.181331      1.625083      1.143790      1.137811      1.119085      1.042868 
     1.460644      1.410952      1.492617      1.373203      1.178764      1.617648      1.156786      1.129554      1.124554      1.029632 
     1.465839      1.414700      1.497564      1.376472      1.176688      1.609543      1.167076      1.120164      1.129193      1.025178 
     1.470915      1.418137      1.502193      1.379582      1.175182      1.600903      1.173964      1.110382      1.132651      1.030160 
     1.475788      1.421218      1.506471      1.382468      1.174296      1.591901      1.176994      1.101018      1.134649      1.043913 
     1.480376      1.423907      1.510378      1.385075      1.174057      1.582747      1.175946      1.092874      1.135013      1.064684 
     1.484593      1.426174      1.513891      1.387359      1.174465      1.573670      1.170839      1.086668      1.133659      1.090046 
     1.488362      1.428000      1.516980      1.389289      1.175494      1.564893      1.161933      1.082956      1.130617      1.117400 
     1.491614      1.429373      1.519608      1.390850      1.177097      1.556612      1.149723      1.082061      1.126017      1.144343 
     1.494297      1.430287      1.521734      1.392038      1.179208      1.548977      1.134934      1.084034      1.120108      1.168878 
     1.496364      1.430747      1.523317      1.392863      1.181746      1.542098      1.118501      1.088651      1.113240      1.189472 
     1.497786      1.430757      1.524317      1.393337      1.184624      1.536037      1.101551      1.095459      1.105857      1.205033 
     1.498541      1.430324      1.524700      1.393482      1.187748      1.530819      1.085354      1.103839      1.098472      1.214839 
     1.498614      1.429456      1.524436      1.393324      1.191024      1.526441      1.071252      1.113070      1.091629      1.218465 
     1.497994      1.428161      1.523497      1.392890      1.194359      1.522886      1.060549      1.122402      1.085884      1.215742 
     1.496673      1.426444      1.521860      1.392209      1.197660      1.520129      1.054354      1.131100      1.081749      1.206749 
     1.494649      1.424312      1.519511      1.391310      1.200833      1.518150      1.053426      1.138486      1.079635      1.191840 
     1.491928      1.421779      1.516443      1.390227      1.203784      1.516931      1.058015      1.143973      1.079802      1.171728 
     1.488532      1.418864      1.512667      1.388997      1.206420      1.516456      1.067785      1.147102      1.082295      1.147591 
     1.484506      1.415601      1.508218      1.387665      1.208648      1.516697      1.081819      1.147578      1.086909      1.121160 
     1.479914      1.412041      1.503150      1.386280      1.210388      1.517599      1.098742      1.145306      1.093189      1.094716 
     1.474847      1.408249      1.497542      1.384893      1.211574      1.519070      1.116922      1.140436      1.100468      1.070919 
     1.469413      1.404302      1.491487      1.383558      1.212170      1.520992      1.134702      1.133349      1.107968      1.052416 
     1.463725      1.400277      1.485083      1.382321      1.212167      1.523237      1.150598      1.124624      1.114916      1.041311 
     1.457894      1.396244      1.478429      1.381219      1.211585      1.525683      1.163455      1.114997      1.120662      1.038705 
     1.452013      1.392265      1.471629      1.380276      1.210471      1.528231      1.172499      1.105278      1.124755      1.044426 
     1.446165      1.388382      1.464788      1.379502      1.208889      1.530809      1.177307      1.096257      1.126972      1.057157 
     1.440415      1.384627      1.458014      1.378901      1.206915      1.533362      1.177766      1.088638      1.127294      1.074825 
     1.434815      1.381017      1.451409      1.378466      1.204629      1.535846      1.174034      1.082973      1.125874      1.095109 
     1.429402      1.377558      1.445061      1.378182      1.202113      1.538220      1.166481      1.079620      1.122976      1.115819 
     1.424210      1.374244      1.439038      1.378031      1.199448      1.540449      1.155664      1.078724      1.118940      1.135148 
     1.419262      1.371064      1.433388      1.377988      1.196714      1.542501      1.142286      1.080201      1.114145      1.151743 
     1.414571      1.368001      1.428135      1.378030      1.193981      1.544347      1.127174      1.083777      1.108984      1.164690 
     1.410147      1.365031      1.423289      1.378128      1.191317      1.545962      1.111267      1.089024      1.103847      1.173444 
     1.405992      1.362133      1.418849      1.378255      1.188783      1.547322      1.095594      1.095427      1.099102      1.177751 
     1.402105      1.359282      1.414809      1.378384      1.186437      1.548407      1.081231      1.102445      1.095073      1.177584 
     1.398479      1.356455      1.411153      1.378483      1.184332      1.549192      1.069242      1.109535      1.092034      1.173096 
     1.395106      1.353631      1.407867      1.378525      1.182517      1.549658      1.060581      1.116188      1.090196      1.164606 
     1.391985      1.350795      1.404937      1.378479      1.181037      1.549786      1.055999      1.121959      1.089690      1.152594 
     1.389123      1.347929      1.402349      1.378314      1.179937      1.549559      1.055953      1.126494      1.090567      1.137722 
     1.386539      1.345025      1.400088      1.378001      1.179256      1.548967      1.060524      1.129516      1.092789      1.120860 
     1.384269      1.342078      1.398142      1.377506      1.179029      1.548004      1.069405      1.130837      1.096237      1.103124 
     1.382364      1.339094      1.396497      1.376804      1.179285      1.546670      1.081931      1.130359      1.100713      1.085873 
     1.380888      1.336085      1.395140      1.375863      1.180043      1.544968      1.097169      1.128086      1.105957      1.070665 
     1.379910      1.333072      1.394064      1.374660      1.181314      1.542910      1.114014      1.124127      1.111652      1.059126 
     1.379497      1.330089      1.393267      1.373175      1.183094      1.540515      1.131284      1.118703      1.117463      1.052756 
     1.379712      1.327182      1.392762      1.371393      1.185364      1.537817      1.147824      1.112154      1.123042      1.052655 
     1.380607      1.324402      1.392578      1.369310      1.188085      1.534872      1.162565      1.104936      1.128050      1.059307 
     1.382218      1.321810      1.392756      1.366926      1.191206      1.531761      1.174570      1.097602      1.132168      1.072448 
     1.384560      1.319477      1.393345      1.364254      1.194654      1.528600      1.183068      1.090779      1.135118      1.091093 
     1.387627      1.317474      1.394383      1.361321      1.198341      1.525526      1.187484      1.085106      1.136681      1.113711 
     1.391391      1.315871      1.395894      1.358163      1.202167      1.522692      1.187471      1.081172      1.136705      1.138439 
     1.395803      1.314733      1.397881      1.354828      1.206024      1.520248      1.182926      1.079408      1.135139      1.163369 
     1.400799      1.314112      1.400320      1.351371      1.209807      1.518334      1.174005      1.080074      1.132053      1.186729 
     1.406300      1.314049      1.403173      1.347851      1.213414      1.517061      1.161148      1.083173      1.127625      1.206993 
     1.412220      1.314568      1.406387      1.344331      1.216755      1.516510      1.145078      1.088472      1.122154      1.222933 
     1.418468      1.315675      1.409902      1.340868      1.219756      1.516722      1.126781      1.095532      1.116038      1.233638 
     1.424951      1.317365      1.413656      1.337518      1.222357      1.517702      1.107493      1.103763      1.109756      1.238474 
     1.431574      1.319621      1.417590      1.334332      1.224513      1.519419      1.088647      1.112489      1.103834      1.237069 
     1.438250      1.322414      1.421653      1.331354      1.226195      1.521811      1.071786      1.121011      1.098817      1.229299 
     1.444896      1.325708      1.425799      1.328623      1.227388      1.524797      1.058415      1.128670      1.095191      1.215264 
     1.451442      1.329459      1.429989      1.326174      1.228087      1.528281      1.049822      1.134884      1.093353      1.195327 
     1.457836      1.333620      1.434189      1.324036      1.228297      1.532169      1.046885      1.139180      1.093546      1.170149 
     1.464035      1.338137      1.438368      1.322236      1.228034      1.536369      1.049905      1.141218      1.095837      1.140797 
     1.470013      1.342949      1.442492      1.320797      1.227322      1.540792      1.058532      1.140806      1.100098      1.108853 
