     1.401804      1.309266      1.528232      1.341115      1.175414      1.465826      1.071531      1.122763      1.059761      1.150502 
     1.450246      1.357682      1.432230      1.382240      1.214210      1.529486      1.152507      1.107827      1.078060      1.045823 
     1.437114      1.386546      1.387822      1.315823      1.403439      1.524093      1.083189      1.100989      1.222146      1.106099 
     1.420469      1.363905      1.402471      1.360556      1.197220      1.484766      1.078771      1.078448      1.122897      1.120716 
     1.487983      1.330070      1.491015      1.319297      1.190310      1.499686      1.093729      1.076747      1.088996      1.109032 
     1.363899      1.385114      1.484301      1.334398      1.214286      1.498790      1.120870      1.058789      1.141411      1.117731 
     1.435846      1.339203      1.441097      1.337042      1.223924      1.493555      1.155118      1.153311      1.108279      1.080877 
     1.412040      1.340033      1.426948      1.367274      1.229008      1.534792      1.156538      1.131942      1.195038      1.073787 
     1.554138      1.377848      1.445189      1.330398      1.180543      1.454279      1.096825      1.084776      1.035592      1.103406 
     1.474146      1.348557      1.446844      1.335528      1.175662      1.477858      1.170368      1.089664      1.054355      1.045895 
     1.474806      1.375818      1.427756      1.310828      1.220454      1.531727      1.080507      1.045128      1.075706      1.125333 
     1.466372      1.307929      1.490726      1.368908      1.208979      1.509446      1.085942      1.041610      1.096390      1.062319 
     1.407466      1.303932      1.452290      1.312088      1.201401      1.533729      1.084241      1.079457      1.074889      1.053535 
     1.401594      1.334531      1.406177      1.409068      1.226429      1.569777      1.080178      1.105531      1.062202      1.109893 
     1.467728      1.320540      1.424681      1.353847      1.236724      1.499186      1.071880      1.077885      1.108841      1.158113 
     1.477881      1.346214      1.427822      1.338793      1.248262      1.544935      1.064827      1.140458      1.123489      1.131250 
     1.443513      1.367693      1.421765      1.259310      1.241196      1.590664      1.170955      1.129272      1.086346      1.043453 
     1.441851      1.344687      1.466355      1.371420      1.127620      1.474477      1.104865      1.116754      1.218691      1.093793 
     1.448283      1.331731      1.432787      1.315455      1.236569      1.545935      1.074945      1.153225      1.143935      1.123713 
     1.453412      1.381718      1.425353      1.347662      1.246448      1.579551      1.104927      1.085764      1.164748      1.160997 
     1.505097      1.387389      1.395766      1.411382      1.216561      1.473399      1.106451      1.109402      1.148541      1.117953 
     1.432510      1.386863      1.500751      1.355490      1.201180      1.449163      1.102656      1.139159      1.118407      1.116451 
     1.425292      1.358591      1.491820      1.311297      1.216397      1.553071      1.155303      1.097834      1.180075      1.050174 
     1.570462      1.288922      1.409431      1.360638      1.253103      1.532984      1.128019      1.092509      1.047292      1.123939 
     1.497177      1.318580      1.439856      1.328341      1.242247      1.522190      1.134029      1.072836      1.050075      1.114215 
     1.476210      1.363152      1.448113      1.385947      1.196839      1.562755      1.094620      1.120523      1.106557      1.131240 
     1.480279      1.353352      1.451095      1.368897      1.242766      1.607736      1.134592      1.040981      1.137827      1.058758 
     1.434844      1.368514      1.480204      1.378774      1.240244      1.541385      1.129419      1.083600      1.098898      1.056291 
     1.433101      1.372643      1.469739      1.345304      1.232145      1.577983      1.098237      1.111562      1.054624      1.130607 
     1.432537      1.398177      1.514659      1.296960      1.196455      1.564752      1.083946      1.095813      1.089267      1.189806 
     1.513368      1.389700      1.424377      1.398897      1.203450      1.608302      1.067462      1.121537      1.163954      1.109329 
     1.438301      1.318758      1.488761      1.422494      1.181791      1.480635      1.159370      1.126835      1.111719      1.069028 
     1.482573      1.294351      1.471030      1.272915      1.306947      1.572312      1.124105      1.135608      1.172871      1.090603 
     1.482713      1.352770      1.511044      1.390321      1.176220      1.523210      1.089873      1.169349      1.152502      1.113486 
     1.425502      1.312476      1.456120      1.426655      1.226637      1.519378      1.100702      1.093713      1.201580      1.181874 
     1.520356      1.320008      1.466111      1.354375      1.220947      1.566122      1.103783      1.157995      1.129904      1.113112 
     1.463565      1.311179      1.441712      1.387409      1.243939      1.618198      1.081261      1.089914      1.142312      1.137871 
     1.518342      1.337668      1.449249      1.363846      1.200336      1.513978      1.136358      1.071972      1.129767      1.052929 
     1.363701      1.388659      1.476889      1.363283      1.183631      1.647256      1.144788      1.111723      1.091235      1.141371 
     1.439531      1.431530      1.442967      1.383887      1.184834      1.540884      1.104786      1.094610      1.073072      1.175670 
     1.421889      1.329330      1.447337      1.376302      1.207751      1.493289      1.110427      1.182194      1.133686      1.128687 
     1.431900      1.418889      1.436485      1.312088      1.204977      1.529245      1.177469      1.068642      1.156624      1.071174 
     1.477117      1.361045      1.473041      1.393933      1.204047      1.561727      1.134896      1.094405      1.113265      1.078548 
     1.505889      1.301981      1.508232      1.336099      1.200957      1.524011      1.113387      1.117503      1.070186      1.129470 
     1.455238      1.357073      1.438625      1.391685      1.225564      1.511522      1.106161      1.108788      1.084336      1.199947 
     1.441138      1.342051      1.544357      1.340617      1.222472      1.463958      1.098302      1.119076      1.176185      1.074493 
     1.445623      1.352689      1.466314      1.427357      1.257522      1.475083      1.120381      1.116885      1.138337      1.117282 
     1.392643      1.493885      1.406582      1.439543      1.121269      1.626187      1.149805      1.134579      1.095506      1.106672 
     1.424425      1.362250      1.442222      1.381445      1.243367      1.507870      1.106181      1.177300      1.138221      1.092275 
     1.465783      1.341516      1.506500      1.288532      1.215307      1.446840      1.108748      1.118665      1.195629      1.167113 
     1.394808      1.342575      1.513497      1.290997      1.202440      1.558861      1.100253      1.186477      1.092431      1.103750 
     1.517985      1.369354      1.401813      1.312411      1.186657      1.581215      1.080080      1.059474      1.139940      1.148556 
     1.453000      1.358240      1.380795      1.331044      1.238106      1.565151      1.107268      1.060061      1.091831      1.094065 
     1.422107      1.362901      1.494192      1.343422      1.235798      1.454169      1.152434      1.116223      1.144709      1.134371 
     1.439222      1.370420      1.495687      1.367346      1.242400      1.498670      1.065398      1.134572      1.098269      1.205332 
     1.421515      1.390122      1.420925      1.305532      1.194730      1.490889      1.123762      1.211871      1.144036      1.112099 
     1.429063      1.284892      1.438117      1.321166      1.229337      1.463023      1.171535      1.116512      1.181131      1.100662 
     1.410126      1.284082      1.443243      1.312560      1.223201      1.507249      1.146277      1.118261      1.135631      1.116342 
     1.394690      1.375056      1.397523      1.361277      1.208247      1.515198      1.122835      1.113297      1.110386      1.138851 
     1.468723      1.358808      1.385379      1.358120      1.196747      1.526380      1.129245      1.112871      1.086763      1.167681 
     1.400327      1.332393      1.457717      1.320576      1.193577      1.558291      1.126369      1.133242      1.157757      1.055178 
     1.470044      1.390786      1.412392      1.329458      1.171853      1.569916      1.084058      1.096588      1.151365      1.153567 
     1.445733      1.357556      1.472736      1.310839      1.336552      1.536043      1.148375      1.110130      1.039115      1.119441 
     1.454018      1.380535      1.424299      1.320553      1.186322      1.509445      1.116279      1.170130      1.119262      1.086850 
     1.427913      1.367375      1.401014      1.342610      1.210847      1.609318      1.132216      1.135939      1.159461      1.125491 
     1.422705      1.361275      1.397937      1.395060      1.208850      1.487305      1.093125      1.193366      1.103032      1.099342 
     1.419517      1.323903      1.494523      1.335505      1.253383      1.451341      1.090735      1.087137      1.125791      1.145408 
     1.412580      1.335429      1.535867      1.349228      1.214527      1.521996      1.082617      1.068381      1.070699      1.135986 
     1.556774      1.310236      1.397283      1.362515      1.194580      1.505347      1.153346      1.116353      1.178161      1.135423 
     1.473994      1.337854      1.438269      1.327771      1.172263      1.497963      1.058651      1.160075      1.129032      1.199160 
     1.478285      1.331924      1.459486      1.366544      1.218474      1.572454      1.124776      1.188364      1.144281      1.099467 
     1.442875      1.372636      1.438271      1.345446      1.187766      1.612300      1.157196      1.153637      1.165672      1.119730 
     1.439917      1.358679      1.393305      1.328200      1.197312      1.543894      1.158611      1.128984      1.162428      1.145318 
     1.448890      1.396327      1.426547      1.328745      1.228413      1.556713      1.128216      1.102928      1.143704      1.131382 
     1.393036      1.326162      1.519232      1.307470      1.209705      1.546299      1.153557      1.124196      1.104756      1.125921 
     1.524115      1.356028      1.363533      1.364802      1.242628      1.551735      1.146578      1.126598      1.142049      1.072585 
     1.468878      1.273208      1.471071      1.304861      1.268484      1.485734      1.046857      1.084457      1.139195      1.169670 
     1.498798      1.281262      1.509755      1.374716      1.112146      1.439499      1.123740      1.093244      1.018176      1.173147 
     1.469007      1.297050      1.490038      1.339310      1.248039      1.519009      1.133269      1.141610      1.093550      1.091591 
     1.452038      1.350881      1.431874      1.387750      1.216047      1.571347      1.137948      1.139530      1.100879      1.074035 
     1.536230      1.396895      1.436762      1.356637      1.218594      1.518446      1.087274      1.169731      1.107119      1.098176 
     1.431058      1.384443      1.478467      1.395000      1.185192      1.510860      1.115406      1.115524      1.113536      1.128688 
     1.487336      1.338446      1.532791      1.332265      1.241293      1.499657      1.072832      1.097335      1.057208      1.192864 
     1.483478      1.373005      1.421896      1.322823      1.251048      1.615953      1.135758      1.111913      1.190587      1.100659 
     1.432816      1.324835      1.424158      1.352999      1.246437      1.553263      1.088160      1.153507      1.140641      1.148221 
     1.458840      1.362435      1.458837      1.382500      1.197271      1.529580      1.120865      1.136545      1.136688      1.080533 
     1.460921      1.405339      1.467265      1.343597      1.264961      1.530164      1.111966      1.174109      1.136110      1.142319 
     1.507175      1.335451      1.472225      1.401075      1.255238      1.551282      1.142785      1.130184      1.150343      1.159608 
     1.547414      1.264846      1.504119      1.381891      1.209765      1.535417      1.133963      1.096518      1.164827      1.115999 
     1.453926      1.353902      1.509214      1.394012      1.224476      1.512560      1.148059      1.129035      1.122585      1.057927 
     1.579522      1.364016      1.533206      1.416093      1.206932      1.482922      1.140431      1.092858      1.083646      1.102054 
     1.404881      1.384245      1.495490      1.402018      1.162065      1.486742      1.060397      1.103077      1.110990      1.150699 
     1.418445      1.358786      1.445730      1.301746      1.347774      1.613133      1.093252      1.089974      1.063690      1.154971 
     1.456115      1.403529      1.485870      1.388217      1.182057      1.541486      1.120717      1.062661      1.077781      1.112945 
     1.478778      1.334437      1.538590      1.299890      1.235547      1.455071      1.108679      1.130988      1.037578      1.039685 
     1.485467      1.349461      1.538439      1.309677      1.212127      1.568428      1.094263      1.088742      1.085526      1.105661 
     1.546814      1.337972      1.408485      1.335931      1.258994      1.577135      1.134275      1.116526      1.093951      1.103075 
     1.470594      1.381567      1.394371      1.371395      1.192143      1.572057      1.086205      1.130772      1.086616      1.177782 
     1.396317      1.402783      1.520781      1.372008      1.206708      1.500849      1.102725      1.099461      1.153292      1.059031 
     1.449414      1.404995      1.479788      1.400674      1.194417      1.516633      1.114664      1.120440      1.140635      1.059036 
     1.426945      1.389822      1.426536      1.327340      1.207392      1.489824      1.097762      1.037135      1.106892      1.077881 
     1.463548      1.330275      1.480116      1.351229      1.197677      1.502639      1.055907      1.150740      1.071282      1.151038 
     1.491907      1.386115      1.506848      1.338533      1.201251      1.504901      1.104744      1.115499      1.101712      1.140442 
     1.481444      1.373398      1.437223      1.345150      1.234055      1.514012      1.112055      1.087268      1.145547      1.083455 
     1.532341      1.399517      1.388398      1.366524      1.221148      1.513167      1.123087      1.119159      1.135079      1.041594 
     1.414740      1.338307      1.535928      1.310019      1.236201      1.554257      1.131960      1.089552      1.064724      1.128714 
     1.477190      1.409369      1.446873      1.320617      1.281592      1.536918      1.095540      1.098931      1.081292      1.126520 
     1.435922      1.503860      1.423401      1.412187      1.110179      1.577387      1.086392      1.093017      1.142468      1.132593 
     1.437136      1.366487      1.426344      1.349525      1.243456      1.499096      1.124077      1.053075      1.068285      1.137868 
     1.431818      1.353661      1.440325      1.367146      1.216230      1.554789      1.092685      1.112522      1.038530      1.044542 
     1.383927      1.301539      1.452112      1.394837      1.219808      1.511951      1.112089      1.046405      1.106444      1.114148 
     1.455991      1.310427      1.476190      1.367618      1.164177      1.552875      1.138830      1.128625      1.078839      1.089095 
     1.402787      1.300902      1.454526      1.354859      1.244342      1.500922      1.105744      1.150250      1.108901      1.164938 
     1.513934      1.317396      1.429719      1.329073      1.217803      1.482450      1.060617      1.106860      1.124192      1.052842 
     1.492283      1.363147      1.470793      1.317678      1.231657      1.479305      1.143552      1.100659      1.128768      1.017476 
     1.450980      1.312971      1.419928      1.346390      1.190202      1.592248      1.092324      1.040250      1.083623      1.096297 
     1.408705      1.310959      1.427302      1.311133      1.235376      1.540215      1.038254      1.131739      1.043889      1.145845 
     1.380405      1.296069      1.408082      1.317631      1.230649      1.555603      1.062648      1.102224      1.069350      1.113585 
     1.358170      1.391019      1.415136      1.357875      1.200683      1.549059      1.104626      1.099490      1.119012      1.063945 
     1.442868      1.326368      1.467195      1.303230      1.206806      1.540613      1.086808      1.097585      1.141603      1.049993 
     1.398677      1.357555      1.381852      1.332064      1.184693      1.523692      1.111730      1.076110      1.058519      1.160042 
     1.529535      1.309507      1.428156      1.391583      1.148130      1.512740      1.134663      1.109570      1.064173      1.092422 
     1.482358      1.302938      1.505766      1.318431      1.315872      1.434991      1.092564      1.098575      1.196070      1.098076 
     1.478319      1.319280      1.419998      1.333621      1.175746      1.504423      1.125486      1.087472      1.073362      1.159097 
     1.434905      1.351111      1.398910      1.379144      1.223415      1.584703      1.093364      1.086655      1.096680      1.089350 
     1.490337      1.417483      1.387090      1.358616      1.201403      1.463586      1.140125      1.037970      1.124464      1.114271 
     1.364535      1.380206      1.476234      1.310014      1.274771      1.418352      1.137188      1.147548      1.083663      1.075031 
     1.468481      1.374540      1.518152      1.296710      1.173837      1.497698      1.123765      1.166064      1.135128      1.136047 
     1.478382      1.326070      1.390836      1.359948      1.201265      1.572435      1.044363      1.123138      1.087523      1.078185 
     1.447606      1.332397      1.413242      1.351043      1.186550      1.572474      1.163321      1.077495      1.117977      1.055174 
     1.460485      1.372100      1.456717      1.339391      1.213955      1.561016      1.105836      1.124031      1.075392      1.134056 
     1.447403      1.399525      1.423970      1.352236      1.193637      1.565492      1.076845      1.099910      1.060119      1.108239 
     1.434995      1.311115      1.430718      1.390826      1.187719      1.536046      1.049589      1.083241      1.066089      1.094720 
     1.486574      1.251458      1.498521      1.354009      1.225903      1.549578      1.090097      1.113804      1.091428      1.076783 
     1.386429      1.364760      1.479631      1.340623      1.184945      1.527313      1.073709      1.094786      1.145021      1.082376 
     1.536119      1.325379      1.449238      1.376967      1.227449      1.507977      1.094839      1.070871      1.076655      1.164979 
     1.394462      1.311415      1.456571      1.319982      1.245710      1.530904      1.159521      1.120879      1.077091      1.058112 
