        14
    1     4     2   7   8   9 
    2     4     1   5  10  11 
    3     3     4   5   6 
    4     4     3  12  13  14 
    5     2     2   3 
    6     1     3 
    7     1     1 
    8     1     1 
    9     1     1 
   10     1     2 
   11     1     2 
   12     1     4 
   13     1     4 
   14     1     4 
